SubjectCode,Triplet,Rep,RedJade Code A,roleA,RedJade Code B,roleB,Roles,Perceptual Distance,Structural Distance
P25,036 789 834,2,ZTW,anchor,MDD,label_cliff,anchor.to.label_cliff,39.03286436,0.5714285714285714
P25,036 789 834,2,XCM,struct_cliff,MDD,label_cliff,struct_cliff.to.label_cliff,68.0986226,0.9473684210526316
P25,036 789 834,1,ZTW,anchor,XCM,struct_cliff,anchor.to.struct_cliff,28.85362022,0.9411764705882352
P25,036 789 834,1,ZTW,anchor,MDD,label_cliff,anchor.to.label_cliff,20.00016,0.5714285714285714
P25,036 789 834,1,XCM,struct_cliff,MDD,label_cliff,struct_cliff.to.label_cliff,36.97465348,0.9473684210526316
P26,036 789 834,2,ZTW,anchor,XCM,struct_cliff,anchor.to.struct_cliff,11.62705896,0.9411764705882352
P26,036 789 834,2,ZTW,anchor,MDD,label_cliff,anchor.to.label_cliff,15.68089921,0.5714285714285714
P26,036 789 834,2,XCM,struct_cliff,MDD,label_cliff,struct_cliff.to.label_cliff,13.77275935,0.9473684210526316
P26,036 789 834,1,ZTW,anchor,XCM,struct_cliff,anchor.to.struct_cliff,63.49770153,0.9411764705882352
P26,036 789 834,1,ZTW,anchor,MDD,label_cliff,anchor.to.label_cliff,40.81529248,0.5714285714285714
P26,036 789 834,1,XCM,struct_cliff,MDD,label_cliff,struct_cliff.to.label_cliff,22.81594618,0.9473684210526316
P27,036 789 834,2,ZTW,anchor,XCM,struct_cliff,anchor.to.struct_cliff,130.5537043,0.9411764705882352
P27,036 789 834,2,ZTW,anchor,MDD,label_cliff,anchor.to.label_cliff,74.43698342,0.5714285714285714
P27,036 789 834,2,XCM,struct_cliff,MDD,label_cliff,struct_cliff.to.label_cliff,56.61315218,0.9473684210526316
P27,036 789 834,1,ZTW,anchor,XCM,struct_cliff,anchor.to.struct_cliff,92.52405201,0.9411764705882352
P27,036 789 834,1,ZTW,anchor,MDD,label_cliff,anchor.to.label_cliff,61.96145415,0.5714285714285714
P27,036 789 834,1,XCM,struct_cliff,MDD,label_cliff,struct_cliff.to.label_cliff,72.54562702,0.9473684210526316
P28,036 789 834,2,ZTW,anchor,XCM,struct_cliff,anchor.to.struct_cliff,76.95942307,0.9411764705882352
P28,036 789 834,2,ZTW,anchor,MDD,label_cliff,anchor.to.label_cliff,103.3782496,0.5714285714285714
P28,036 789 834,2,XCM,struct_cliff,MDD,label_cliff,struct_cliff.to.label_cliff,82.17053791,0.9473684210526316
P28,036 789 834,1,ZTW,anchor,XCM,struct_cliff,anchor.to.struct_cliff,56.92663085,0.9411764705882352
P28,036 789 834,1,ZTW,anchor,MDD,label_cliff,anchor.to.label_cliff,73.47120933,0.5714285714285714
P28,036 789 834,1,XCM,struct_cliff,MDD,label_cliff,struct_cliff.to.label_cliff,80.94484851,0.9473684210526316
P31,036 789 834,2,ZTW,anchor,XCM,struct_cliff,anchor.to.struct_cliff,12.32091717,0.9411764705882352
P31,036 789 834,2,ZTW,anchor,MDD,label_cliff,anchor.to.label_cliff,79.07220814,0.5714285714285714
P31,036 789 834,2,XCM,struct_cliff,MDD,label_cliff,struct_cliff.to.label_cliff,79.05092346,0.9473684210526316
P31,036 789 834,1,ZTW,anchor,XCM,struct_cliff,anchor.to.struct_cliff,17.07168709,0.9411764705882352
P31,036 789 834,1,ZTW,anchor,MDD,label_cliff,anchor.to.label_cliff,33.88330858,0.5714285714285714
P31,036 789 834,1,XCM,struct_cliff,MDD,label_cliff,struct_cliff.to.label_cliff,33.5726749,0.9473684210526316
P32,036 789 834,2,ZTW,anchor,XCM,struct_cliff,anchor.to.struct_cliff,46.02937866,0.9411764705882352
P32,036 789 834,2,ZTW,anchor,MDD,label_cliff,anchor.to.label_cliff,20.55533264,0.5714285714285714
P32,036 789 834,2,XCM,struct_cliff,MDD,label_cliff,struct_cliff.to.label_cliff,63.11854561,0.9473684210526316
P32,036 789 834,1,ZTW,anchor,XCM,struct_cliff,anchor.to.struct_cliff,20.34664592,0.9411764705882352
P32,036 789 834,1,ZTW,anchor,MDD,label_cliff,anchor.to.label_cliff,50.15035992,0.5714285714285714
P32,036 789 834,1,XCM,struct_cliff,MDD,label_cliff,struct_cliff.to.label_cliff,53.56453491,0.9473684210526316
P5,036 789 834,2,ZTW,anchor,XCM,struct_cliff,anchor.to.struct_cliff,17.61512135,0.9411764705882352
P5,036 789 834,2,ZTW,anchor,MDD,label_cliff,anchor.to.label_cliff,120.5972359,0.5714285714285714
P5,036 789 834,2,XCM,struct_cliff,MDD,label_cliff,struct_cliff.to.label_cliff,103.035556,0.9473684210526316
P5,036 789 834,1,ZTW,anchor,XCM,struct_cliff,anchor.to.struct_cliff,22.39394561,0.9411764705882352
P5,036 789 834,1,ZTW,anchor,MDD,label_cliff,anchor.to.label_cliff,121.0872599,0.5714285714285714
P5,036 789 834,1,XCM,struct_cliff,MDD,label_cliff,struct_cliff.to.label_cliff,99.18589466,0.9473684210526316
P6,036 789 834,2,ZTW,anchor,XCM,struct_cliff,anchor.to.struct_cliff,33.89953687,0.9411764705882352
P6,036 789 834,2,ZTW,anchor,MDD,label_cliff,anchor.to.label_cliff,35.09906267,0.5714285714285714
P6,036 789 834,2,XCM,struct_cliff,MDD,label_cliff,struct_cliff.to.label_cliff,59.2897293,0.9473684210526316
P6,036 789 834,1,ZTW,anchor,XCM,struct_cliff,anchor.to.struct_cliff,22.83534979,0.9411764705882352
P6,036 789 834,1,ZTW,anchor,MDD,label_cliff,anchor.to.label_cliff,26.40419096,0.5714285714285714
P6,036 789 834,1,XCM,struct_cliff,MDD,label_cliff,struct_cliff.to.label_cliff,41.00954157,0.9473684210526316
P9,036 789 834,2,ZTW,anchor,XCM,struct_cliff,anchor.to.struct_cliff,44.39434423,0.9411764705882352
P9,036 789 834,2,ZTW,anchor,MDD,label_cliff,anchor.to.label_cliff,29.87189314,0.5714285714285714
P9,036 789 834,2,XCM,struct_cliff,MDD,label_cliff,struct_cliff.to.label_cliff,53.18323232,0.9473684210526316
P9,036 789 834,1,ZTW,anchor,XCM,struct_cliff,anchor.to.struct_cliff,56.64876433,0.9411764705882352
P9,036 789 834,1,ZTW,anchor,MDD,label_cliff,anchor.to.label_cliff,50.79645854,0.5714285714285714
P9,036 789 834,1,XCM,struct_cliff,MDD,label_cliff,struct_cliff.to.label_cliff,35.70696431,0.9473684210526316
P1,262 544 594,2,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,94.2415349,1.0
P1,262 544 594,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,32.64839659,0.4666666666666667
P1,262 544 594,2,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,87.72353675,1.0
P1,262 544 594,1,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,113.5041964,1.0
P1,262 544 594,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,50.21503361,0.4666666666666667
P1,262 544 594,1,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,63.59959277,1.0
P10,262 544 594,2,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,10.4246103,1.0
P10,262 544 594,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,30.05960911,0.4666666666666667
P10,262 544 594,2,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,31.85977401,1.0
P10,262 544 594,1,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,46.90864526,1.0
P10,262 544 594,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,45.44002751,0.4666666666666667
P10,262 544 594,1,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,45.31808579,1.0
P11,262 544 594,2,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,39.08018424,1.0
P11,262 544 594,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,68.41147638,0.4666666666666667
P11,262 544 594,2,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,30.39291529,1.0
P11,262 544 594,1,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,29.65152947,1.0
P11,262 544 594,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,40.20791091,0.4666666666666667
P11,262 544 594,1,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,17.51395158,1.0
P13,262 544 594,1,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,87.40562968,1.0
P13,262 544 594,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,86.23798061,0.4666666666666667
P13,262 544 594,1,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,73.32682183,1.0
P14,262 544 594,2,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,82.02155387,1.0
P14,262 544 594,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,83.82509052,0.4666666666666667
P14,262 544 594,2,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,90.15410196,1.0
P14,262 544 594,1,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,9.782310566,1.0
P14,262 544 594,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,95.12920267,0.4666666666666667
P14,262 544 594,1,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,98.780656,1.0
P19,262 544 594,2,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,38.52469857,1.0
P19,262 544 594,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,20.06741139,0.4666666666666667
P19,262 544 594,2,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,18.45800098,1.0
P19,262 544 594,1,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,131.9680435,1.0
P19,262 544 594,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,93.41013703,0.4666666666666667
P19,262 544 594,1,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,92.85023748,1.0
P2,262 544 594,2,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,63.12571029,1.0
P2,262 544 594,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,106.2266299,0.4666666666666667
P2,262 544 594,2,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,102.452062,1.0
P2,262 544 594,1,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,14.53330657,1.0
P2,262 544 594,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,105.2490551,0.4666666666666667
P2,262 544 594,1,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,98.8700531,1.0
P23,262 544 594,1,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,90.54780671,1.0
P23,262 544 594,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,89.46576217,0.4666666666666667
P23,262 544 594,1,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,69.09195684,1.0
P25,262 544 594,2,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,33.09102144,1.0
P25,262 544 594,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,57.40934157,0.4666666666666667
P25,262 544 594,2,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,55.69441803,1.0
P25,262 544 594,1,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,22.20810663,1.0
P25,262 544 594,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,34.0701629,0.4666666666666667
P25,262 544 594,1,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,34.11521655,1.0
P26,262 544 594,2,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,66.65399763,1.0
P26,262 544 594,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,86.47134843,0.4666666666666667
P26,262 544 594,2,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,120.8958349,1.0
P26,262 544 594,1,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,33.94022982,1.0
P26,262 544 594,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,5.90330416,0.4666666666666667
P26,262 544 594,1,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,28.04652207,1.0
P27,262 544 594,2,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,91.96146639,1.0
P27,262 544 594,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,107.6257242,0.4666666666666667
P27,262 544 594,2,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,98.27735853,1.0
P27,262 544 594,1,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,7.431137194,1.0
P27,262 544 594,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,112.2336866,0.4666666666666667
P27,262 544 594,1,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,117.8412975,1.0
P28,262 544 594,2,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,83.4742625,1.0
P28,262 544 594,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,47.5573601,0.4666666666666667
P28,262 544 594,2,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,66.30415522,1.0
P28,262 544 594,1,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,77.67587141,1.0
P28,262 544 594,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,89.90146884,0.4666666666666667
P28,262 544 594,1,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,57.14825019,1.0
P31,262 544 594,2,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,10.99702687,1.0
P31,262 544 594,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,95.57871102,0.4666666666666667
P31,262 544 594,2,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,98.41301235,1.0
P31,262 544 594,1,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,13.20363965,1.0
P31,262 544 594,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,57.96884163,0.4666666666666667
P31,262 544 594,1,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,66.45797544,1.0
P32,262 544 594,2,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,33.50274616,1.0
P32,262 544 594,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,12.98579224,0.4666666666666667
P32,262 544 594,2,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,32.30966419,1.0
P32,262 544 594,1,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,19.48396777,1.0
P32,262 544 594,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,11.93094296,0.4666666666666667
P32,262 544 594,1,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,23.56366695,1.0
P5,262 544 594,2,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,30.32076846,1.0
P5,262 544 594,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,47.15290553,0.4666666666666667
P5,262 544 594,2,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,77.45967532,1.0
P5,262 544 594,1,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,121.7447531,1.0
P5,262 544 594,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,16.78502309,0.4666666666666667
P5,262 544 594,1,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,105.0449223,1.0
P6,262 544 594,2,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,32.7606166,1.0
P6,262 544 594,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,30.85174387,0.4666666666666667
P6,262 544 594,2,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,61.9532025,1.0
P6,262 544 594,1,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,19.37483935,1.0
P6,262 544 594,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,40.61925652,0.4666666666666667
P6,262 544 594,1,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,57.0166046,1.0
P9,262 544 594,2,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,34.85146338,1.0
P9,262 544 594,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,54.44943067,0.4666666666666667
P9,262 544 594,2,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,70.82984258,1.0
P9,262 544 594,1,AHP,anchor,IZX,struct_cliff,anchor.to.struct_cliff,34.14845824,1.0
P9,262 544 594,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,71.57353212,0.4666666666666667
P9,262 544 594,1,IZX,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,70.1809383,1.0
P1,262 594 745,2,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,79.27706478,1.0
P1,262 594 745,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,63.04316775,0.4666666666666667
P1,262 594 745,2,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,60.10557378,1.0
P1,262 594 745,1,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,43.87005585,1.0
P1,262 594 745,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,72.32783143,0.4666666666666667
P1,262 594 745,1,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,71.72144589,1.0
P10,262 594 745,2,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,9.790617958,1.0
P10,262 594 745,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,22.69604591,0.4666666666666667
P10,262 594 745,2,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,20.84725641,1.0
P10,262 594 745,1,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,60.45391385,1.0
P10,262 594 745,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,10.59179399,0.4666666666666667
P10,262 594 745,1,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,65.23502893,1.0
P11,262 594 745,2,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,25.9834659,1.0
P11,262 594 745,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,69.60747733,0.4666666666666667
P11,262 594 745,2,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,44.00922858,1.0
P11,262 594 745,1,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,27.53494144,1.0
P11,262 594 745,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,36.77506356,0.4666666666666667
P11,262 594 745,1,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,50.57954231,1.0
P13,262 594 745,1,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,73.72776478,1.0
P13,262 594 745,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,72.41486381,0.4666666666666667
P13,262 594 745,1,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,109.6484099,1.0
P14,262 594 745,2,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,84.19081304,1.0
P14,262 594 745,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,111.4993534,0.4666666666666667
P14,262 594 745,2,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,74.17070311,1.0
P14,262 594 745,1,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,71.07679931,1.0
P14,262 594 745,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,74.48997315,0.4666666666666667
P14,262 594 745,1,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,71.88652795,1.0
P19,262 594 745,2,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,130.7158889,1.0
P19,262 594 745,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,56.25057955,0.4666666666666667
P19,262 594 745,2,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,74.46541815,1.0
P19,262 594 745,1,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,61.01242169,1.0
P19,262 594 745,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,70.78625855,0.4666666666666667
P19,262 594 745,1,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,131.7624059,1.0
P2,262 594 745,2,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,72.44789162,1.0
P2,262 594 745,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,96.8322183,0.4666666666666667
P2,262 594 745,2,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,107.4624646,1.0
P2,262 594 745,1,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,102.7743713,1.0
P2,262 594 745,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,101.2361818,0.4666666666666667
P2,262 594 745,1,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,87.38227109,1.0
P23,262 594 745,1,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,91.23814115,1.0
P23,262 594 745,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,73.20306619,0.4666666666666667
P23,262 594 745,1,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,95.38953035,1.0
P25,262 594 745,2,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,45.86141297,1.0
P25,262 594 745,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,74.72060559,0.4666666666666667
P25,262 594 745,2,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,68.83552644,1.0
P25,262 594 745,1,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,32.01438739,1.0
P25,262 594 745,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,71.74313208,0.4666666666666667
P25,262 594 745,1,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,96.43442539,1.0
P26,262 594 745,2,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,106.979269,1.0
P26,262 594 745,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,12.36656783,0.4666666666666667
P26,262 594 745,2,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,95.96307623,1.0
P26,262 594 745,1,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,125.7552552,1.0
P26,262 594 745,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,9.950246228,0.4666666666666667
P26,262 594 745,1,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,119.1848195,1.0
P27,262 594 745,2,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,52.63881458,1.0
P27,262 594 745,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,84.23838614,0.4666666666666667
P27,262 594 745,2,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,133.2277542,1.0
P27,262 594 745,1,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,100.2841214,1.0
P27,262 594 745,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,90.27600789,0.4666666666666667
P27,262 594 745,1,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,101.5725839,1.0
P28,262 594 745,2,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,78.85947819,1.0
P28,262 594 745,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,38.65838201,0.4666666666666667
P28,262 594 745,2,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,77.59422788,1.0
P28,262 594 745,1,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,43.22007404,1.0
P28,262 594 745,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,20.55208505,0.4666666666666667
P28,262 594 745,1,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,46.09847069,1.0
P31,262 594 745,2,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,7.680104166,1.0
P31,262 594 745,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,126.7419331,0.4666666666666667
P31,262 594 745,2,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,134.4084313,1.0
P31,262 594 745,1,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,10.87911761,1.0
P31,262 594 745,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,65.83368515,0.4666666666666667
P31,262 594 745,1,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,75.93825189,1.0
P32,262 594 745,2,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,14.50691215,1.0
P32,262 594 745,2,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,55.63853431,0.4666666666666667
P32,262 594 745,2,PBI,struct_cliff,WTS,label_cliff,struct_cliff.to.label_cliff,67.56103315,1.0
P32,262 594 745,1,AHP,anchor,PBI,struct_cliff,anchor.to.struct_cliff,12.47213294,1.0
P32,262 594 745,1,AHP,anchor,WTS,label_cliff,anchor.to.label_cliff,42.40479336,0.4666666666666667
